# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4225900760812068,1.9016608751028712,0.7202967738684294,83.64828665644049,0.8451801521624137,1.999999999999978,-0.003793562571250671,90.0,-0.18405931169640952,0.0
 0.427644427843505,1.9021363700177811,0.7245677709525035,83.64735635593406,0.8552888556870101,2.0,-0.003234071036345208,90.0,-0.158787930796432,0.0
 0.43267924039197453,1.9026157073914158,0.7288727355854728,83.64655688846754,0.8653584807839491,1.999999999999978,-0.0026967771440934555,90.0,-0.13396431003346546,0.0
 0.43769478147823837,1.9030988391262393,0.7332113150520717,83.64588498496649,0.8753895629564767,2.0,-0.002180392608984679,90.0,-0.1095653154218554,0.0
 0.4426913041791397,1.9035857171247152,0.7375831566370349,83.64533753938073,0.8853826083582793,1.9999999999999778,-0.001683645104468107,90.0,-0.08556877779672274,0.0
 0.44766904782713984,1.9040762932893076,0.7419879076250969,83.6449115999406,0.8953380956542796,2.0,-0.0012054719335188656,90.0,-0.06195343017217526,0.0
 0.45262823886896464,1.90457051952248,0.7464252153009923,83.64460436104467,0.9052564777379292,2.0,-0.0007446590298041295,90.0,-0.03869886777442306,0.0
 0.4575690916589732,1.9050683477266965,0.7508947269494556,83.64441315563587,0.9151381833179463,2.0,-0.0003007135107754174,90.0,-0.015785492238392106,0.0
 0.4624918091930531,1.9055697298044207,0.7553960898552213,83.64433544811642,0.9249836183861061,2.0,0.0001280904530536385,90.0,0.006805525352698212,0.0
 0.46739658378825927,1.9060746176581163,0.7599289513030243,83.64436882768429,0.9347931675765183,1.9999999999999774,0.0005422613703351218,90.0,0.029092288393455536,0.0
 0.47228359771288464,1.9065829631902476,0.7644929585775988,83.64451100210277,0.9445671954257691,2.0,0.0009423679600371544,90.0,0.051092224618008227,2.918383921438815e-12
 0.4771530237711929,1.9070947183032778,0.7690877589636796,83.6447597919127,0.9543060475423855,1.9999999999999771,0.0013294824724415298,90.00000000000001,0.07282210449308259,-2.9288641048117472e-12
