# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.3296382307050334,1.20243840487681,40.59504453948056,0,1.0,0.38930443468719317,0.0,0.0,0.0
 0.1653564279411934,2.3400192822671366,1.2113344848611345,40.59504453948056,0.1653564279411934,1.0,0.38930443468719317,0.0,4.4749504238898306,0.0
 0.2330184183704716,2.3502065694691394,1.2201583141008023,40.89782859223329,0.2330184183704716,1.0,0.4038150190599065,0.0,6.028710480472059,0.0
 0.28437319715928644,2.360201466526362,1.2289104752631086,41.20743168533974,0.28437319715928644,1.0,0.41893254405981417,0.0,7.393133803005776,0.0
 0.32719714691158674,2.3700053476541245,1.237591551015349,41.52403487583169,0.32719714691158674,1.0,0.43468339867098504,0.0,8.676638506110908,0.0
 0.36451447764334083,2.3796195870677463,1.2462021240248198,41.84782386460411,0.36451447764334083,1.0,0.4510949983276487,0.0,9.924703960907253,0.0
 0.39788224087544594,2.389045558982547,1.254742776958816,42.17898903652039,0.397882240875446,1.0000000000000016,0.4681958006795882,0.0,11.16219338692162,0.0
 0.42822900533385566,2.3982846376138474,1.2632140924846331,42.51772549007252,0.4282290053338558,1.0000000000000018,0.4860153173337312,0.0,12.404880833373246,0.0
 0.45616216887644007,2.407338197176966,1.2716166532695674,42.86423305511741,0.4561621688764402,1.0,0.5045841214782417,0.0,13.663847039917686,0.0
 0.4821053195014382,2.4162076118872244,1.279951041980914,43.218716296990934,0.4821053195014383,1.0,0.523933850094597,0.0,14.947495930839153,0.0
 0.5063681264680938,2.4248942559599413,1.2882178412859684,43.581384505395754,0.5063681264680939,1.0,0.5440972001832778,0.0,16.26259824521751,0.0
 0.5291853390039524,2.433399503610436,1.2964176338520268,43.95245166594216,0.5291853390039525,1.0,0.5651079177756663,0.0,17.614880174337948,0.0
 0.5507401121654973,2.4417247290540303,1.3045510023463842,44.3321364123678,0.5507401121654975,1.0,0.5870007790226577,0.0,19.009377477877976,0.0
 0.5711787375351892,2.4498713065060422,1.3126185294363368,44.72066195714922,0.5711787375351893,1.0,0.6098115615926188,0.0,20.450659354735958,0.0
 0.5906203620748742,2.4578406101817922,1.3206207977891797,45.11825599791299,0.5906203620748743,1.0,0.6335770056182752,0.0,21.94297552788015,0.0
 0.6091636356940907,2.4656340142966005,1.3285583900722089,45.52515059714624,0.6091636356940908,1.0,0.6583347624357537,0.0,23.490355709721324,0.0
 0.6268913976822994,2.4732528930657867,1.33643188895272,45.941582032186545,0.6268913976822996,1.0000000000000062,0.6841233294501129,0.0,25.096678222978724,0.0
